Price (USD),Address,City,Date,Beds,Baths,Area (SQFT)
400000.0,"1524 E Lakeview Dr, Dallas, TX 75216",Dallas,2023-12-15,3.0,2.0,1376.0
220000.0,"10224 Ironwood Ln, Dallas, TX 75249",Dallas,2023-12-15,3.0,2.0,1453.0
240000.0,"3138 Maryland Ave, Dallas, TX 75216",Dallas,2023-12-15,3.0,2.0,1173.0
429000.0,"2219 Proctor Dr, Carrollton, TX 75007",Dallas,2023-12-15,4.0,2.0,1983.0
430000.0,"632 Stillmeadow Dr, Richardson, TX 75081",Dallas,2023-12-15,4.0,2.5,2618.0
355000.0,"3876 Sam Cir, Dallas, TX 75233",Dallas,2023-12-15,3.0,2.5,1581.0
259900.0,"2531 Eastern Oaks Dr, Dallas, TX 75227",Dallas,2023-12-15,3.0,2.0,1250.0
550000.0,"1603 Mckee St, Dallas, TX 75215",Dallas,2023-12-15,2.0,2.5,1518.0
560000.0,"1601 Mckee St, Dallas, TX 75215",Dallas,2023-12-15,2.0,2.5,1518.0
382000.0,"10634 Boedeker St #4, Dallas, TX 75230",Dallas,2023-12-15,3.0,2.0,1450.0
155000.0,"11311 Audelia Rd #236, Dallas, TX 75243",Dallas,2023-12-15,2.0,1.5,935.0
286000.0,"522 Helena St, Dallas, TX 75217",Dallas,2023-12-15,3.0,2.0,1888.0
407530.0,"7505 Sheboygan Ave, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.5,1618.0
409900.0,"402 N Bagley St, Dallas, TX 75211",Dallas,2023-12-15,4.0,2.0,1750.0
290000.0,"7526 Olusta Dr, Dallas, TX 75217",Dallas,2023-12-15,4.0,3.0,1843.0
668888.0,"435 Delaware St, Dallas, TX 75208",Dallas,2023-12-15,4.0,3.5,2851.0
306900.0,"4247 Possumhaw Dr, Dallas, TX 75241",Dallas,2023-12-15,3.0,2.0,1600.0
320900.0,"4243 Linheimer Dr, Dallas, TX 75241",Dallas,2023-12-15,4.0,2.0,1724.0
279900.0,"6439 Texas Bluebell Dr, Dallas, TX 75241",Dallas,2023-12-15,3.0,2.0,1175.0
289900.0,"6493 Texas Bluebell Dr, Dallas, TX 75241",Dallas,2023-12-15,3.0,2.0,1316.0
225000.0,"1940 Abshire Ln, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.0,1480.0
489000.0,"3123 Ouida Ave, Dallas, TX 75211",Dallas,2023-12-15,3.0,2.0,1870.0
305999.0,"2304 Dyson St, Dallas, TX 75215",Dallas,2023-12-15,4.0,3.0,1680.0
285000.0,"6614 Jadaglen Dr, Dallas, TX 75241",Dallas,2023-12-15,4.0,3.5,1997.0
315000.0,"3614 Penelope St, Dallas, TX 75210",Dallas,2023-12-15,4.0,2.0,1744.0
599999.0,"426 Melba St #102, Dallas, TX 75208",Dallas,2023-12-15,3.0,3.5,2025.0
320000.0,"3314 Rutledge St, Dallas, TX 75215",Dallas,2023-12-15,3.0,2.0,1450.0
430000.0,"7046 Pineberry Rd, Dallas, TX 75249",Dallas,2023-12-15,4.0,2.0,1892.0
699000.0,"Undisclosed Address, Dallas, TX 75246",Dallas,2023-12-15,4.0,4.0,2130.0
950000.0,"10914 Nevis Ln, Dallas, TX 75218",Dallas,2023-12-15,5.0,3.5,4416.0
349000.0,"208 W Brooklyn Ave, Dallas, TX 75208",Dallas,2023-12-15,2.0,2.0,1350.0
480000.0,"1529 Avenue E, Grand Prairie, TX 75051",Dallas,2023-12-15,4.0,2.5,2357.0
345000.0,"4333 Gilbert Ave #105, Dallas, TX 75219",Dallas,2023-12-15,2.0,2.0,1231.0
430000.0,"1525 Avenue E, Grand Prairie, TX 75051",Dallas,2023-12-15,4.0,2.5,2002.0
499900.0,"1811 Bickers St, Dallas, TX 75212",Dallas,2023-12-15,4.0,3.0,1876.0
515000.0,"4219 Firebrick Ln, Dallas, TX 75287",Dallas,2023-12-15,4.0,3.0,2526.0
395000.0,"12525 Montego Plz, Dallas, TX 75230",Dallas,2023-12-15,2.0,2.0,1471.0
710000.0,"6222 Anita St, Dallas, TX 75214",Dallas,2023-12-15,2.0,2.0,1274.0
649900.0,"5253 Lake Terrace Ct, Garland, TX 75043",Dallas,2023-12-15,4.0,4.5,3161.0
415000.0,"3733 Ablon Trl, Garland, TX 75043",Dallas,2023-12-15,4.0,2.0,2103.0
350000.0,"6060 Averill Way Unit D, Dallas, TX 75225",Dallas,2023-12-15,3.0,2.0,1302.0
375000.0,"4232 Mckinney Ave #102, Dallas, TX 75205",Dallas,2023-12-15,2.0,1.5,1097.0
849000.0,"6051 Revere Pl, Dallas, TX 75206",Dallas,2023-12-15,3.0,3.0,2549.0
300000.0,"8610 Turtle Creek Blvd #107, Dallas, TX 75225",Dallas,2023-12-15,2.0,2.0,1284.0
289000.0,"1913 Earnhardt Way, Dallas, TX 75217",Dallas,2023-12-15,3.0,2.0,1400.0
525000.0,"5921 Malmesbury Rd, Dallas, TX 75252",Dallas,2023-12-15,2.0,2.5,1651.0
689900.0,"2165 Wenge Ln, Dallas, TX 75219",Dallas,2023-12-15,3.0,3.5,2119.0
239900.0,"2710 Rochester St, Dallas, TX 75215",Dallas,2023-12-15,3.0,2.0,1088.0
244990.0,"2614 Hooper St, Dallas, TX 75215",Dallas,2023-12-15,3.0,2.0,909.0
369000.0,"2208 Trinity Springs Dr, Carrollton, TX 75007",Dallas,2023-12-15,3.0,2.0,1868.0
395000.0,"3907 Saint Christopher Ln, Dallas, TX 75287",Dallas,2023-12-15,3.0,2.5,1823.0
755000.0,"3320 Walchard Ct, Dallas, TX 75229",Dallas,2023-12-15,3.0,3.5,3334.0
395000.0,"4904 Willow Ridge Dr, Mesquite, TX 75150",Dallas,2023-12-15,3.0,2.5,2100.0
740000.0,"6158 Winton St, Dallas, TX 75214",Dallas,2023-12-15,3.0,2.0,1420.0
338000.0,"4206 Dutton Dr, Dallas, TX 75211",Dallas,2023-12-15,3.0,2.0,1541.0
495000.0,"6635 Fireflame Dr, Dallas, TX 75248",Dallas,2023-12-15,3.0,2.0,1891.0
449000.0,"4033 Hammerly Dr, Dallas, TX 75212",Dallas,2023-12-15,3.0,2.5,2128.0
400000.0,"508 Wentworth Dr, Richardson, TX 75081",Dallas,2023-12-15,4.0,3.0,2511.0
774800.0,"1003 Elsbeth, Dallas, TX 75208",Dallas,2023-12-15,4.0,3.5,2346.0
214000.0,"1031 Medalist Dr, Dallas, TX 75232",Dallas,2023-12-15,3.0,2.0,1733.0
1200000.0,"5803 Morningside Ave, Dallas, TX 75206",Dallas,2023-12-15,4.0,3.0,2068.0
460000.0,"4375 N Capistrano Dr, Dallas, TX 75287",Dallas,2023-12-15,3.0,2.5,2044.0
759900.0,"1939 Angelina Dr, Dallas, TX 75212",Dallas,2023-12-15,5.0,3.0,3063.0
204900.0,"2030 Lewiston Ave, Dallas, TX 75217",Dallas,2023-12-15,3.0,1.5,1241.0
450000.0,"5429 Enderly Pl, Dallas, TX 75227",Dallas,2023-12-15,3.0,2.0,1938.0
335000.0,"6501 Glenmoor Dr, Garland, TX 75043",Dallas,2023-12-15,3.0,2.0,1952.0
310000.0,"3912 Le Forge Ave, Dallas, TX 75216",Dallas,2023-12-15,3.0,2.0,1598.0
1150000.0,"6122 Goliad Ave, Dallas, TX 75214",Dallas,2023-12-15,4.0,3.5,3039.0
497000.0,"10615 Sandpiper Ln, Dallas, TX 75230",Dallas,2023-12-15,3.0,2.0,2232.0
160000.0,"11470 Audelia Rd #364, Dallas, TX 75243",Dallas,2023-12-15,3.0,2.0,1237.0
499000.0,"6924 Glacier Dr, Dallas, TX 75227",Dallas,2023-12-15,4.0,2.5,2346.0
349900.0,"4556 Luzon St, Dallas, TX 75216",Dallas,2023-12-15,4.0,2.0,1675.0
349900.0,"4568 Luzon St, Dallas, TX 75216",Dallas,2023-12-15,4.0,2.0,1734.0
525000.0,"11614 Lochwood Blvd, Dallas, TX 75218",Dallas,2023-12-15,3.0,2.0,1450.0
700000.0,"4228 Country Brook Dr, Dallas, TX 75287",Dallas,2023-12-15,5.0,4.0,3601.0
255000.0,"6307 Humoresque Dr, Dallas, TX 75241",Dallas,2023-12-15,3.0,1.5,1240.0
550000.0,"12225 Brookmeadow Ln, Dallas, TX 75218",Dallas,2023-12-15,3.0,2.0,1772.0
635000.0,"3033 Adolph St, Dallas, TX 75204",Dallas,2023-12-15,2.0,2.0,1764.0
450000.0,"10826 Wallbrook Dr, Dallas, TX 75238",Dallas,2023-12-15,4.0,2.0,2096.0
787000.0,"12023 Brookmeadow Ln, Dallas, TX 75218",Dallas,2023-12-15,3.0,3.5,2160.0
739900.0,"8700 Laurel Canyon Rd, Irving, TX 75063",Dallas,2023-12-15,4.0,4.0,3884.0
245000.0,"1342 Neptune Rd, Dallas, TX 75216",Dallas,2023-12-15,3.0,2.0,1170.0
747000.0,"4820 Danbrook Ct, Dallas, TX 75204",Dallas,2023-12-15,3.0,3.5,2120.0
1550000.0,"4509 Mockingbird Ln, Highland Park, TX 75205",Dallas,2023-12-15,4.0,4.5,2664.0
1275000.0,"4522 Newmore Ave, Dallas, TX 75209",Dallas,2023-12-15,3.0,3.5,2556.0
340000.0,"4315 Victor St, Dallas, TX 75246",Dallas,2023-12-15,2.0,2.0,1290.0
689000.0,"1527 Kiltartan Dr, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.0,2125.0
578000.0,"10074 San Lorenzo, Dallas, TX 75228",Dallas,2023-12-15,4.0,3.0,2100.0
450000.0,"4916 Country Club Dr, Mesquite, TX 75150",Dallas,2023-12-15,3.0,2.5,2397.0
600000.0,"2335 Whitney Ln, Wylie, TX 75098",Dallas,2023-12-15,4.0,3.0,3352.0
175000.0,"2645 Burger Ave, Dallas, TX 75215",Dallas,2023-12-15,4.0,4.0,1788.0
319000.0,"2334 Hillsboro Ave, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.0,1391.0
1395000.0,"8626 San Fernando Way, Dallas, TX 75218",Dallas,2023-12-15,4.0,3.5,3322.0
700000.0,"6056 Buffridge Trl, Dallas, TX 75252",Dallas,2023-12-15,4.0,2.5,2607.0
325000.0,"5981 Arapaho Rd #703, Dallas, TX 75248",Dallas,2023-12-15,2.0,2.0,1205.0
1835000.0,"7403 Robin Rd, Dallas, TX 75209",Dallas,2023-12-15,5.0,4.5,4202.0
480000.0,"10922 Listi Dr, Dallas, TX 75238",Dallas,2023-12-15,3.0,2.0,1475.0
215000.0,"7770 Meadow Rd #217, Dallas, TX 75230",Dallas,2023-12-15,2.0,2.0,873.0
869900.0,"2010 Moser Ave, Dallas, TX 75206",Dallas,2023-12-15,3.0,2.5,2707.0
285000.0,"6630 Overlook Dr, Dallas, TX 75227",Dallas,2023-12-15,3.0,2.0,1351.0
750000.0,"7803 Verona Pl, Dallas, TX 75231",Dallas,2023-12-15,3.0,3.5,2610.0
399000.0,"3623 Word St, Dallas, TX 75204",Dallas,2023-12-15,2.0,1.5,1050.0
349000.0,"7458 E Northwest Hwy #126, Dallas, TX 75231",Dallas,2023-12-15,3.0,2.5,1525.0
775000.0,"9628 Shoreview Rd, Dallas, TX 75238",Dallas,2023-12-15,3.0,2.5,2321.0
475000.0,"8459 Banquo Dr, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.0,1713.0
480000.0,"6605 Warwick Dr, Rowlett, TX 75087",Dallas,2023-12-15,5.0,3.0,2884.0
1300000.0,"2626 Welborn St, Dallas, TX 75219",Dallas,2023-12-15,4.0,4.0,3524.0
379000.0,"12513 Burninglog Ln, Dallas, TX 75243",Dallas,2023-12-15,4.0,2.5,2551.0
665000.0,"4862 Deere St, Dallas, TX 75204",Dallas,2023-12-15,3.0,3.0,1974.0
750000.0,"925 Easton Pl, Dallas, TX 75218",Dallas,2023-12-15,3.0,2.0,2244.0
299000.0,"3102 Kings Rd #3304, Dallas, TX 75219",Dallas,2023-12-15,2.0,2.0,1103.0
525000.0,"8409 Bocowood Dr, Dallas, TX 75228",Dallas,2023-12-15,3.0,2.0,1769.0
184900.0,"12480 Abrams Rd #2628, Dallas, TX 75243",Dallas,2023-12-15,2.0,2.0,957.0
459000.0,"13410 Terrace Wood Ct, Houston, TX 77070",Houston,2023-12-15,4.0,3.5,2993.0
225000.0,"2300 Old Spanish Trl #1133, Houston, TX 77054",Houston,2023-12-15,2.0,2.0,1019.0
499900.0,"5227 Cornish St, Houston, TX 77007",Houston,2023-12-15,3.0,3.5,2352.0
399000.0,"620 Kelley St, Houston, TX 77009",Houston,2023-12-15,3.0,2.0,1333.0
425000.0,"1314 Harold St #3, Houston, TX 77006",Houston,2023-12-15,2.0,2.5,1688.0
186000.0,"714 Bering Dr #39, Houston, TX 77057",Houston,2023-12-15,2.0,2.0,1171.0
360990.0,"5081 Andorra Bend Ln, Porter, TX 77365",Houston,2023-12-15,4.0,3.5,2426.0
279900.0,"402 Leicester Ln, Houston, TX 77034",Houston,2023-12-15,4.0,2.0,1859.0
359900.0,"2808 Versailles Oak Ln, Houston, TX 77092",Houston,2023-12-15,3.0,3.5,1802.0
359900.0,"11418 Long Pine Dr, Houston, TX 77077",Houston,2023-12-15,4.0,2.5,2792.0
245000.0,"22535 Market Square Ln, Katy, TX 77449",Houston,2023-12-15,3.0,2.0,1300.0
330000.0,"1503 Bamwick Dr, Houston, TX 77090",Houston,2023-12-15,5.0,2.5,2698.0
335000.0,"3722 Zephyr St, Houston, TX 77021",Houston,2023-12-15,3.0,2.0,1632.0
100000.0,"10603 S Wilcrest Dr #35, Houston, TX 77099",Houston,2023-12-15,2.0,2.0,1158.0
253000.0,"11239 Concho St, Houston, TX 77072",Houston,2023-12-15,3.0,2.0,1462.0
219000.0,"14330 Hollypark Dr, Houston, TX 77015",Houston,2023-12-15,3.0,2.0,1552.0
229000.0,"8231 St Lo Rd, Houston, TX 77033",Houston,2023-12-15,4.0,2.5,1443.0
215000.0,"729 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,3.0,3.5,1300.0
215000.0,"727 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,3.0,3.5,1300.0
425500.0,"727 & 729 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,6.0,7.0,2600.0
487000.0,"9635 Longmont Dr, Houston, TX 77063",Houston,2023-12-15,2.0,2.5,2422.0
220000.0,"16534 Strathmore Manor Ln, Houston, TX 77090",Houston,2023-12-15,2.0,2.5,1822.0
489000.0,"12006 Sugar Springs Dr, Houston, TX 77077",Houston,2023-12-15,4.0,2.5,2304.0
199900.0,"17435 Davenway Dr, Houston, TX 77084",Houston,2023-12-15,3.0,2.0,1423.0
429900.0,"3403 Willow Ridge Dr, Houston, TX 77339",Houston,2023-12-15,4.0,3.5,3180.0
224900.0,"10502 Trading Post Dr, Houston, TX 77064",Houston,2023-12-15,3.0,2.0,1640.0
375000.0,"1211 Caroline St #808, Houston, TX 77002",Houston,2023-12-15,2.0,2.0,1001.0
285000.0,"1111 Reedpoint Dr, Houston, TX 77090",Houston,2023-12-15,4.0,2.5,2246.0
475000.0,"2522 Anniston Dr, Houston, TX 77080",Houston,2023-12-15,3.0,2.5,2262.0
199900.0,"8245 Kingsbrook Rd #139, Houston, TX 77024",Houston,2023-12-15,2.0,1.5,1052.0
237900.0,"8006 Burnt Orchid Dr, Houston, TX 77016",Houston,2023-12-15,3.0,2.0,1076.0
209900.0,"1743 Thornhollow Dr, Houston, TX 77014",Houston,2023-12-15,4.0,2.0,1630.0
469900.0,"4322 Coyle St, Houston, TX 77023",Houston,2023-12-15,4.0,2.0,2012.0
290000.0,"15639 Sierra Valle Dr, Houston, TX 77083",Houston,2023-12-15,3.0,2.0,1876.0
525000.0,"522 Detering St, Houston, TX 77007",Houston,2023-12-15,3.0,3.5,2523.0
245000.0,"15730 Munson Ln, Houston, TX 77053",Houston,2023-12-15,3.0,2.0,1819.0
239900.0,"15402 Wildwood Glen Dr, Houston, TX 77083",Houston,2023-12-15,3.0,2.0,1297.0
1670000.0,"1935 Bissonnet St, Houston, TX 77005",Houston,2023-12-15,4.0,4.5,3202.0
405000.0,"20506 Withington Dr, Katy, TX 77450",Houston,2023-12-15,4.0,2.5,2494.0
491000.0,"3306 Bella Vista St, Houston, TX 77022",Houston,2023-12-15,3.0,3.5,2024.0
245000.0,"8118 Darlington Dr Unit B, Houston, TX 77028",Houston,2023-12-15,3.0,2.5,1500.0
297500.0,"6523 Horsepen Bayou Dr, Houston, TX 77084",Houston,2023-12-15,3.0,2.0,1515.0
345000.0,"18623 Martinique Dr, Nassau Bay, TX 77058",Houston,2023-12-15,4.0,2.5,2341.0
320000.0,"17210 Crown Meadow Ct, Houston, TX 77095",Houston,2023-12-15,4.0,2.0,1988.0
1199900.0,"431 Arlington St, Houston, TX 77007",Houston,2023-12-15,3.0,3.5,3579.0
245000.0,"8118 Darlington Dr Unit A, Houston, TX 77028",Houston,2023-12-15,3.0,2.5,1500.0
280000.0,"12114 Woolford Dr, Houston, TX 77065",Houston,2023-12-15,3.0,2.0,1618.0
350000.0,"19326 Harvest Stream Way, Houston, TX 77084",Houston,2023-12-15,5.0,2.5,3136.0
304500.0,"5018 Rock Springs Dr, Houston, TX 77345",Houston,2023-12-15,4.0,2.5,2330.0
280000.0,"19507 Spoonwood Dr, Humble, TX 77346",Houston,2023-12-15,4.0,2.5,2382.0
340000.0,"10723 Fuqua Glen Ln, Houston, TX 77075",Houston,2023-12-15,3.0,2.5,2130.0
495000.0,"1531 Ashford Pkwy, Houston, TX 77077",Houston,2023-12-15,4.0,2.0,2191.0
297900.0,"21734 Sierra Long Dr, Richmond, TX 77407",Houston,2023-12-15,3.0,2.0,1502.0
220000.0,"846 Redondo Dr, Houston, TX 77015",Houston,2023-12-15,4.0,2.0,1260.0
319900.0,"5818 Tautenhahn Rd, Houston, TX 77016",Houston,2023-12-15,4.0,2.5,1800.0
949990.0,"412 Arlington St, Houston, TX 77007",Houston,2023-12-15,3.0,3.5,3568.0
299000.0,"3505 Sage Rd #1206, Houston, TX 77056",Houston,2023-12-15,2.0,2.0,1196.0
319000.0,"5907 Reamer St, Houston, TX 77074",Houston,2023-12-15,3.0,2.0,1977.0
389990.0,"21602 Crainfeld Dr, Richmond, TX 77407",Houston,2023-12-15,4.0,3.5,2413.0
285000.0,"5038 Grasilla Dr, Houston, TX 77045",Houston,2023-12-15,4.0,2.5,2220.0
240000.0,"4906 Gammage St, Houston, TX 77021",Houston,2023-12-15,3.0,3.0,2335.0
345000.0,"5515 Council Grove Ln, Houston, TX 77088",Houston,2023-12-15,4.0,2.0,2492.0
249900.0,"12703 Vitry Ln, Houston, TX 77041",Houston,2023-12-15,3.0,2.5,2061.0
1000000.0,"4434 Rose St, Houston, TX 77007",Houston,2023-12-15,4.0,3.5,3485.0
319900.0,"1507 Pear Brook Trl, Houston, TX 77062",Houston,2023-12-15,4.0,2.0,1789.0
239999.0,"8506 Mcavoy Dr, Houston, TX 77074",Houston,2023-12-15,3.0,2.0,1332.0
339000.0,"1213 Noble St, Houston, TX 77009",Houston,2023-12-15,3.0,2.0,1308.0
269000.0,"15239 Woodforest Blvd, Channelview, TX 77530",Houston,2023-12-15,3.0,3.0,1647.0
319900.0,"6819 Great Oaks Shadow Dr, Houston, TX 77083",Houston,2023-12-15,4.0,2.5,2092.0
999900.0,"2305 Hazard St, Houston, TX 77019",Houston,2023-12-15,4.0,3.5,3020.0
265000.0,"9951 Ney St, Houston, TX 77034",Houston,2023-12-15,3.0,2.0,1825.0
249900.0,"7234 Trogon Ln, Houston, TX 77083",Houston,2023-12-15,3.0,2.0,1652.0
229900.0,"2002 Derby Dr, Houston, TX 77067",Houston,2023-12-15,4.0,2.0,1581.0
315000.0,"16511 Gaeldom Ln, Houston, TX 77084",Houston,2023-12-15,3.0,2.0,1586.0
234900.0,"6309 Glenhagen Dr, Houston, TX 77084",Houston,2023-12-15,3.0,2.0,1144.0
399990.0,"4506 Tall Ridge Ct, Houston, TX 77345",Houston,2023-12-15,3.0,2.5,2637.0
315000.0,"1669 W Sam Houston Pkwy S, Houston, TX 77042",Houston,2023-12-15,3.0,3.0,2049.0
450000.0,"11527 Slick Rock Dr, Richmond, TX 77406",Houston,2023-12-15,4.0,3.5,2750.0
400000.0,"7802 Locke Ln, Houston, TX 77063",Houston,2023-12-15,3.0,2.0,1853.0
649900.0,"6237 Locke Ln, Houston, TX 77057",Houston,2023-12-15,3.0,2.0,1612.0
164900.0,"2100 Tanglewilde St #404, Houston, TX 77063",Houston,2023-12-15,2.0,2.0,1228.0
215000.0,"7826 Hillbarn, North Houston, TX 77040",Houston,2023-12-15,2.0,2.0,1026.0
374900.0,"1258 W 18th St, Houston, TX 77008",Houston,2023-12-15,2.0,2.0,1840.0
328900.0,"11416 Amber Plains Drive Dr, Houston, TX 77048",Houston,2023-12-15,4.0,2.5,2316.0
253900.0,"6615 Wide Meadow Dr, Houston, TX 77048",Houston,2023-12-15,3.0,2.0,1260.0
380000.0,"6205 Nuben St, Houston, TX 77091",Houston,2023-12-15,3.0,3.5,2006.0
329786.0,"9202 Cribbage Ct, Houston, TX 77083",Houston,2023-12-15,4.0,2.5,2547.0
754900.0,"7016 Staffordshire Blvd Unit G, Houston, TX 77030",Houston,2023-12-15,3.0,3.5,2383.0
370000.0,"4114 Ward St St, Houston, TX 77021",Houston,2023-12-15,3.0,2.5,1529.0
769900.0,"7016 Staffordshire Blvd Unit H, Houston, TX 77030",Houston,2023-12-15,3.0,3.5,2383.0
449999.0,"121 Northwood St, Houston, TX 77009",Houston,2023-12-15,2.0,1.5,993.0
264900.0,"5218 Madden Ln, Houston, TX 77048",Houston,2023-12-15,4.0,2.5,1662.0
289000.0,"22602 Aspen Tarn Trl, Spring, TX 77373",Houston,2023-12-15,3.0,2.5,1863.0
339990.0,"18215 Spellbrook Dr, Houston, TX 77084",Houston,2023-12-15,4.0,2.5,2353.0
347990.0,"12007 Fletching Stone Ln, Houston, TX 77044",Houston,2023-12-15,3.0,2.0,2008.0
385000.0,"17539 W Copper Lakes Dr, Houston, TX 77095",Houston,2023-12-15,4.0,2.5,2631.0
389990.0,"12034 Fletching Stone Ln, Houston, TX 77044",Houston,2023-12-15,4.0,2.5,2535.0
784900.0,"7016 Staffordshire Blvd Unit B, Houston, TX 77030",Houston,2023-12-15,3.0,3.5,2527.0
235000.0,"22375 Queenbury Hills Dr, Houston, TX 77073",Houston,2023-12-15,4.0,2.5,2052.0
309950.0,"15511 Baybrook Dr, Houston, TX 77062",Houston,2023-12-15,4.0,2.0,1902.0
290000.0,"11926 Manorgate Dr, Houston, TX 77031",Houston,2023-12-15,5.0,3.5,2486.0
350000.0,"3431 Skyline Village Dr, Houston, TX 77057",Houston,2023-12-15,3.0,3.5,2570.0
560000.0,"612 Delmar, Houston, TX 77023",Houston,2023-12-15,3.0,3.5,2264.0
319786.0,"19822 White Pearl Ct, Houston, TX 77073",Houston,2023-12-15,4.0,2.5,2686.0
445000.0,"5514 De Milo Dr, Houston, TX 77092",Houston,2023-12-15,3.0,2.0,1401.0
189990.0,"107 Arnett Ln, Houston, TX 77037",Houston,2023-12-15,4.0,3.0,1534.0
659000.0,"26127 Salt Creek Ln, Katy, TX 77494",Houston,2023-12-15,5.0,3.5,3455.0
232000.0,"7626 Eight Willows Rd, Houston, TX 77489",Houston,2023-12-15,3.0,2.5,3316.0
1699000.0,"4039 Browning St, Houston, TX 77005",Houston,2023-12-15,3.0,3.0,3722.0
799900.0,"7016 Staffordshire Blvd Unit A, Houston, TX 77030",Houston,2023-12-15,3.0,3.5,2527.0
555000.0,"904 Fairbanks St, Houston, TX 77009",Houston,2023-12-15,3.0,2.0,1620.0
215000.0,"723 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,3.0,3.5,1300.0
309700.0,"2313 Silva Park Ln, Houston, TX 77091",Houston,2023-12-15,3.0,2.5,1504.0
575000.0,"209 W 26th St, Houston, TX 77008",Houston,2023-12-15,3.0,2.5,2514.0
269786.0,"1219 Imperial Lake Dr, Houston, TX 77073",Houston,2023-12-15,4.0,2.5,2336.0
435000.0,"916 W 20th St, Houston, TX 77008",Houston,2023-12-15,3.0,3.5,2055.0
190000.0,"16315 Napa Vine Dr, Houston, TX 77053",Houston,2023-12-15,3.0,2.0,1286.0
270000.0,"2619 Baycrest Dr, Houston, TX 77058",Houston,2023-12-15,3.0,2.0,1674.0
420000.0,"106 Adam Ln, Houston, TX 77003",Houston,2023-12-15,3.0,3.5,2006.0
359786.0,"10811 Villa Lea Ln, Houston, TX 77071",Houston,2023-12-15,4.0,2.0,2574.0
229900.0,"25726 Running Water Dr, Huffman, TX 77336",Houston,2023-12-15,3.0,2.0,1316.0
265000.0,"14519 Waterville Way, Houston, TX 77015",Houston,2023-12-15,4.0,2.0,1798.0
190000.0,"15242 Old Creek Rd, Houston, TX 77060",Houston,2023-12-15,3.0,2.0,1719.0
530000.0,"1228 Wycliffe Dr Unit C, Houston, TX 77043",Houston,2023-12-15,3.0,3.5,2432.0
475000.0,"1444 Moritz Dr, Houston, TX 77055",Houston,2023-12-15,3.0,2.5,2428.0
765671.0,"840 Dunleigh Meadows Ln, Houston, TX 77055",Houston,2023-12-15,3.0,3.5,2426.0
255000.0,"7251 Sonnet Glen Ln, Houston, TX 77095",Houston,2023-12-15,3.0,2.0,1510.0
399000.0,"2020 Mcgowen St Unit N, Houston, TX 77004",Houston,2023-12-15,3.0,3.5,2239.0
290000.0,"1807 Barleton Way, Houston, TX 77058",Houston,2023-12-15,3.0,2.0,1996.0
228450.0,"14914 Honey Ln Unit B, Houston, TX 77085",Houston,2023-12-15,3.0,2.0,1260.0
499000.0,"4414 Elmwood St, Houston, TX 77051",Houston,2023-12-15,18.0,2.0,2604.0
595000.0,"6411 Illinois St, Houston, TX 77021",Houston,2023-12-15,3.0,3.5,1827.0
215000.0,"725 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,3.0,3.5,1300.0
500000.0,"5222 Chatham Hill Ln, Houston, TX 77084",Houston,2023-12-15,4.0,3.0,3714.0
265000.0,"23903 Hunter Spring Cir, Spring, TX 77373",Houston,2023-12-15,3.0,2.0,1324.0
429000.0,"2308 Mcilhenny St, Houston, TX 77004",Houston,2023-12-15,3.0,3.5,2210.0
361900.0,"4337 Faulkner St, Houston, TX 77021",Houston,2023-12-15,3.0,2.5,1659.0
279000.0,"2623 Hawthorn Mill Ln, Houston, TX 77038",Houston,2023-12-15,3.0,2.0,1861.0
400000.0,"3701 Wakeforest St, Houston, TX 77098",Houston,2023-12-15,3.0,2.5,1900.0
429000.0,"126 Amundsen St Unit B, Houston, TX 77009",Houston,2023-12-15,3.0,2.5,1814.0
343505.0,"902 Cold Snow Dr, Houston, TX 77090",Houston,2023-12-15,3.0,2.5,1776.0
205000.0,"6138 Gallant Forest Dr, Houston, TX 77088",Houston,2023-12-15,3.0,2.0,1690.0
235000.0,"22359 Queenbury Hills Dr, Houston, TX 77073",Houston,2023-12-15,4.0,2.5,2152.0
425500.0,"723 & 725 Hamelin Dr, Houston, TX 77013",Houston,2023-12-15,6.0,7.0,2600.0
244900.0,"2904 Elm Grove Ct, Kingwood, TX 77339",Houston,2023-12-15,3.0,2.5,1408.0
550000.0,"11215 Bottlebrush Ct, Houston, TX 77095",Houston,2023-12-15,5.0,3.5,3800.0
219900.0,"3525 Sage Rd #1403, Houston, TX 77056",Houston,2023-12-15,2.0,2.0,1095.0
225000.0,"21631 Micheala Way, Humble, TX 77338",Houston,2023-12-15,4.0,2.5,1991.0
289000.0,"11507 Bay Cedar Dr, Houston, TX 77048",Houston,2023-12-15,3.0,2.0,1875.0
410520.0,"8421 Rising Stream Dr, Houston, TX 77063",Houston,2023-12-15,4.0,2.5,1989.0
325000.0,"11634 Berkway Trail St, Houston, TX 77065",Houston,2023-12-15,4.0,2.5,2265.0
